#meta=>genome_binning=1Mb;interval_number=3106
#group=>group_id=NCIT:C60781;label=Astrocytoma;dataset_id=progenetix;sample_count=1714
group_id	reference_name	start	end	gain_frequency	loss_frequency	no
NCIT:C60781	2	148900000	149900000	3.209	3.967	400
NCIT:C60781	2	149900000	150900000	3.267	3.909	401
NCIT:C60781	2	150900000	151900000	3.209	4.259	402
NCIT:C60781	2	151900000	152900000	3.326	3.967	403
NCIT:C60781	2	152900000	153900000	3.209	4.026	404
NCIT:C60781	2	153900000	154900000	3.326	4.201	405
NCIT:C60781	2	154900000	155900000	3.209	4.084	406
NCIT:C60781	2	155900000	156900000	3.267	4.434	407
NCIT:C60781	2	156900000	157900000	3.209	4.784	408
NCIT:C60781	2	157900000	158900000	3.617	3.909	409
NCIT:C60781	2	158900000	159900000	3.851	3.967	410
NCIT:C60781	2	159900000	160900000	3.909	3.792	411
NCIT:C60781	2	160900000	161900000	3.501	3.851	412
NCIT:C60781	2	161900000	162900000	3.501	3.967	413
NCIT:C60781	2	162900000	163900000	3.501	4.026	414
NCIT:C60781	2	163900000	164900000	3.501	3.851	415
NCIT:C60781	2	164900000	165900000	3.501	3.851	416
NCIT:C60781	2	165900000	166900000	3.501	3.851	417
NCIT:C60781	2	166900000	167900000	3.501	3.792	418
NCIT:C60781	2	167900000	168900000	3.559	3.909	419
NCIT:C60781	2	168900000	169900000	3.559	4.084	420
NCIT:C60781	2	169900000	170900000	3.326	3.909	421
NCIT:C60781	2	170900000	171900000	3.209	4.026	422
NCIT:C60781	2	171900000	172900000	3.209	3.792	423
NCIT:C60781	2	172900000	173900000	3.209	3.851	424
NCIT:C60781	2	173900000	174900000	3.326	3.734	425
NCIT:C60781	2	174900000	175900000	3.267	3.851	426
NCIT:C60781	2	175900000	176900000	3.326	3.851	427
NCIT:C60781	2	176900000	177900000	3.326	3.909	428
NCIT:C60781	2	177900000	178900000	3.442	4.201	429
NCIT:C60781	2	178900000	179900000	3.267	4.084	430
NCIT:C60781	2	179900000	180900000	3.209	3.967	431
NCIT:C60781	2	180900000	181900000	3.442	4.084	432
NCIT:C60781	2	181900000	182900000	3.384	4.142	433
NCIT:C60781	2	182900000	183900000	3.326	3.734	434
NCIT:C60781	2	183900000	184900000	3.734	3.559	435
NCIT:C60781	2	184900000	185900000	3.442	3.267	436
NCIT:C60781	2	185900000	186900000	3.559	3.559	437
NCIT:C60781	2	186900000	187900000	3.559	3.326	438
NCIT:C60781	2	187900000	188900000	3.501	3.326	439
NCIT:C60781	2	188900000	189900000	3.909	3.326	440
